Time,Engine Speed,Intake air temperature,Relative Load,Relative Load Setpoint,Lambda Bank 1,Lambda Bank 2,Additive adaptive correction of the relative fuel mass Bank1,Additive adaptive correction of the relative fuel mass Bank2,Manifold Pressure,Cylinder 1 ignition retard,Cylinder 2 ignition retard,Cylinder 3 ignition retard,Cylinder 4 ignition retard,Cylinder 5 ignition retard,Cylinder 6 ignition retard,Actual Ignition Angle,Target position throttle valve,Pedal Position
1.986,1917,37.50,35.46,40.3359,2.14111,2.02856,0.0000,0.0000,669.9219,0.000,0.000,0.000,0.000,0.000,0.000,30.700,15.7031,16.0078
2.046,1910,37.50,42.26,41.7891,1.19922,1.21021,0.0000,0.0000,820.6250,0.000,0.000,0.000,0.000,0.000,0.000,27.000,14.5859,15.0859
2.106,1926,37.50,42.66,42.8906,0.96973,1.00098,0.0000,0.0000,848.5156,0.000,0.000,0.000,0.000,0.000,0.000,27.000,14.0938,14.0703
2.166,1917,37.50,42.94,44.2031,0.91650,0.95581,0.0000,0.0000,852.1875,0.000,0.000,0.000,0.000,0.000,0.000,27.700,14.5156,14.4141
2.232,1926,37.50,44.34,46.1484,0.88428,0.91797,0.0000,0.0000,857.3438,0.000,0.000,0.000,0.000,0.000,0.000,28.500,15.1250,14.5313
2.291,1951,37.50,46.85,49.9688,0.89429,0.92578,0.0000,0.0000,863.4375,0.000,0.000,0.000,0.000,0.000,0.000,27.000,17.1875,16.8047
2.351,1969,37.50,50.60,50.2969,0.90039,0.93823,0.0000,0.0000,885.5469,0.000,0.000,0.000,0.000,0.000,0.000,22.200,14.4219,15.0000
2.411,1974,37.50,58.90,50.8125,0.90796,0.93750,0.0000,0.0000,850.6250,0.000,0.000,0.000,0.000,0.000,0.000,22.100,14.4219,14.4141
2.471,1961,37.50,52.27,55.0781,0.90942,0.92505,0.0000,0.0000,786.4844,0.000,0.000,0.000,0.000,0.000,0.000,16.400,16.2500,15.2422
2.531,1976,37.50,55.76,60.8438,0.91064,0.92749,0.0000,0.0000,824.5313,0.000,0.000,0.000,0.000,0.000,0.000,18.000,19.0000,18.3047
2.591,2008,37.50,61.55,62.2500,0.93066,0.92993,0.0000,0.0000,868.6719,0.000,0.000,0.000,0.000,0.000,0.000,17.200,18.5703,18.8281
2.651,2014,37.50,63.45,66.3984,0.92798,0.93408,0.0000,0.0000,881.0938,0.000,0.000,0.000,0.000,0.000,0.000,17.200,20.9375,20.1641
2.711,1999,37.50,67.48,69.9844,0.89185,0.89990,0.0000,0.0000,912.0313,0.000,0.000,0.000,0.000,0.000,0.000,16.500,22.7500,21.3828
2.771,2010,37.50,71.74,72.6094,0.87061,0.86328,0.0000,0.0000,943.9063,0.000,0.000,0.000,0.000,0.000,0.000,15.700,23.2422,23.2188
2.832,2019,37.50,73.55,72.5859,0.86768,0.86206,0.0000,0.0000,955.3125,0.000,0.000,0.000,0.000,0.000,0.000,15.700,23.0703,23.6406
2.891,2011,37.50,75.00,72.2344,0.88281,0.89844,0.0000,0.0000,964.6875,0.000,0.000,0.000,0.000,0.000,0.000,15.700,21.7344,22.4688
2.951,2004,37.50,75.38,72.0234,0.91235,0.91577,0.0000,0.0000,965.7813,0.000,0.000,0.000,0.000,0.000,0.000,14.200,20.5000,20.8750
3.011,1986,36.75,74.41,73.0781,0.89917,0.89429,0.0000,0.0000,960.0781,0.000,0.000,0.000,0.000,0.000,0.000,15.000,20.9063,20.7969
3.071,1979,36.75,75.05,73.4531,0.88818,0.85864,0.0000,0.0000,965.6250,0.000,0.000,0.000,0.000,0.000,0.000,15.000,20.6719,20.7656
3.132,1989,36.75,75.49,73.4531,0.88379,0.83765,0.0000,0.0000,968.1250,0.000,0.000,0.000,0.000,0.000,0.000,14.200,20.0469,20.1953
3.191,2002,36.75,75.40,73.2422,0.88696,0.85254,0.0000,0.0000,967.4219,0.000,0.000,0.000,0.000,0.000,0.000,15.000,19.5234,19.5938
3.251,2007,36.75,74.93,73.0313,0.87012,0.85034,0.0000,0.0000,964.6094,0.000,0.000,0.000,0.000,0.000,0.000,15.700,19.1406,19.1641
3.311,2008,36.75,74.65,72.8438,0.85547,0.84839,0.0000,0.0000,962.7344,0.000,0.000,0.000,0.000,0.000,0.000,15.700,18.9297,18.9688
3.371,2005,36.75,74.44,72.6797,0.84375,0.83960,0.0000,0.0000,961.1719,0.000,0.000,0.000,0.000,0.000,0.000,15.700,18.5703,18.6328
3.431,2008,36.75,74.06,72.3984,0.84131,0.83130,0.0000,0.0000,959.0625,0.000,0.000,0.000,0.000,0.000,0.000,15.700,18.3828,18.3359
3.491,2013,36.75,73.76,74.7188,0.84326,0.83691,0.0000,0.0000,957.0313,0.000,0.000,0.000,0.000,0.000,0.000,15.700,18.8125,18.7578
3.551,2020,36.75,74.51,75.0703,0.83740,0.83813,0.0000,0.0000,963.2031,0.000,0.000,0.000,0.000,0.000,0.000,15.700,19.0938,19.1016
3.611,2041,36.75,75.38,74.7656,0.84424,0.84912,0.0000,0.0000,969.2188,0.000,0.000,0.000,0.000,0.000,0.000,15.000,19.0156,19.1484
3.671,2055,36.75,75.77,74.5781,0.84814,0.84961,0.0000,0.0000,971.6406,0.000,0.000,0.000,0.000,0.000,0.000,15.000,18.7969,18.8438
3.731,2061,36.75,75.54,74.2969,0.85645,0.85864,0.0000,0.0000,970.5469,0.000,0.000,0.000,0.000,0.000,0.000,15.000,18.5313,18.5859
3.791,2059,36.75,75.30,74.1797,0.84497,0.84497,0.0000,0.0000,968.7500,0.000,0.000,0.000,0.000,0.000,0.000,15.000,18.4375,18.4375
3.851,2056,36.75,75.07,73.8281,0.84424,0.83569,0.0000,0.0000,966.9531,0.000,0.000,0.000,0.000,0.000,0.000,15.000,18.2656,18.2266
3.912,2056,36.75,74.86,73.7344,0.84229,0.83813,0.0000,0.0000,965.0781,0.000,0.000,0.000,0.000,0.000,0.000,15.700,17.9297,18.0313
3.972,2055,36.75,74.48,73.9688,0.84644,0.84521,0.0000,0.0000,962.5000,0.000,0.000,0.000,0.000,0.000,0.000,15.700,17.9297,17.9141
4.032,2059,36.75,74.27,73.8281,0.85083,0.84229,0.0000,0.0000,961.0156,0.000,0.000,0.000,0.000,0.000,0.000,15.700,17.8828,17.9141
4.091,2065,36.75,74.18,73.6875,0.84521,0.84814,0.0000,0.0000,960.2344,0.000,0.000,0.000,0.000,0.000,0.000,15.700,17.8828,17.8984
4.151,2070,36.75,74.04,73.5234,0.85083,0.85107,0.0000,0.0000,959.6094,0.000,0.000,0.000,0.000,0.000,0.000,15.700,17.8281,17.7656
4.211,2078,36.75,73.97,73.4297,0.85083,0.85376,0.0000,0.0000,958.9844,0.000,0.000,0.000,0.000,0.000,0.000,15.700,17.7500,17.7656
4.271,2086,36.75,73.78,73.7344,0.84253,0.83765,0.0000,0.0000,957.5000,0.000,0.000,0.000,0.000,0.000,0.000,15.700,17.7109,17.6875
4.331,2085,36.75,73.50,74.3906,0.83740,0.84082,0.0000,0.0000,955.7031,0.000,0.000,0.000,0.000,0.000,0.000,15.700,18.1484,18.0469
4.392,2089,36.75,74.13,74.8828,0.84155,0.84619,0.0000,0.0000,960.0781,0.000,0.000,0.000,0.000,0.000,0.000,15.700,18.0156,18.0781
4.451,2100,36.75,74.46,77.2500,0.84692,0.84521,0.0000,0.0000,962.7344,0.000,0.000,0.000,0.000,0.000,0.000,15.700,19.2344,19.0234
4.511,2112,36.75,77.09,76.9922,0.84644,0.84912,0.0000,0.0000,981.7188,0.000,0.000,0.000,0.000,0.000,0.000,15.000,19.0000,19.2500
4.571,2132,36.75,77.67,79.5469,0.85986,0.85498,0.0000,0.0000,986.4063,0.000,0.000,0.000,0.000,0.000,0.000,15.000,19.8906,19.1016
4.632,2130,36.75,79.88,84.3984,0.85645,0.84521,0.0000,0.0000,1007.3438,0.000,0.000,0.000,0.000,0.000,0.000,15.000,22.4844,22.0313
4.692,2148,36.75,86.86,91.8281,0.84229,0.84229,0.0000,0.0000,1059.0625,0.000,0.000,0.000,0.000,0.000,0.000,15.000,27.7266,26.6250
4.752,2177,36.75,93.52,108.9141,0.86255,0.86011,0.0000,0.0000,1125.6250,0.000,0.000,0.000,0.000,0.000,0.000,12.800,38.3203,36.3047
4.811,2188,36.75,97.45,170.7188,0.86938,0.87622,0.0000,0.0000,1161.9531,0.000,0.000,0.000,0.000,0.000,0.000,12.600,68.2109,45.7734
4.871,2188,36.75,100.15,197.2500,0.86084,0.87183,0.0000,0.0000,1188.1250,0.000,0.000,0.000,0.000,0.000,0.000,13.500,99.2578,94.4844
4.932,2213,36.75,103.88,200.7656,0.85303,0.86157,0.0000,0.0000,1218.6719,0.000,0.000,0.000,0.000,0.000,0.000,12.300,99.9844,100.0000
4.992,2348,36.75,112.27,208.5234,0.86743,0.86230,0.0000,0.0000,1244.7656,0.000,0.000,0.000,0.000,0.000,0.000,12.500,99.9922,100.0000
5.051,2685,36.75,116.11,230.1797,0.86694,0.85498,0.0000,0.0000,1265.8594,0.000,0.000,0.000,0.000,0.000,0.000,13.600,99.9922,100.0000
5.111,3226,36.75,117.09,242.6719,0.80786,0.80200,0.0000,0.0000,1290.7813,0.000,0.000,0.000,0.000,0.000,0.000,13.900,99.9922,99.9688
5.171,3887,36.75,124.73,247.4531,0.80127,0.82129,0.0000,0.0000,1326.5625,0.000,0.000,0.000,0.000,0.000,0.000,14.100,99.9922,99.9375
5.232,4316,36.75,131.20,246.3984,0.80200,0.81323,0.0000,0.0000,1397.0313,0.000,0.000,0.000,0.000,0.000,0.000,14.900,99.9922,99.9531
5.292,4482,36.75,138.00,227.9766,0.80200,0.79053,0.0000,0.0000,1528.9844,0.000,0.000,0.000,0.000,0.000,0.000,14.900,99.9922,99.9844
5.351,4694,36.75,144.26,208.8281,0.83057,0.81836,0.0000,0.0000,1679.0625,0.000,0.000,0.000,0.000,0.000,0.000,14.000,99.3672,97.8750
5.412,4854,36.75,156.26,188.6953,0.84766,0.84912,0.0000,0.0000,1857.7344,0.000,0.000,0.000,0.000,0.000,0.000,5.900,99.9844,100.0000
5.472,4972,36.75,171.23,202.6641,0.84888,0.84692,0.0000,0.0000,2043.4375,0.000,0.000,0.000,0.000,0.000,0.000,4.400,99.9922,100.0000
5.532,5045,36.75,188.88,219.6094,0.83984,0.82959,0.0000,0.0000,2252.2656,0.000,0.000,0.000,0.000,0.000,0.000,7.800,99.9922,99.9688
5.592,5052,36.75,198.45,211.7578,0.86426,0.86011,0.0000,0.0000,2374.7656,0.000,0.000,0.000,0.000,0.000,0.000,7.800,99.9922,99.9688
5.651,5237,36.75,207.73,212.2500,0.86060,0.85498,0.0000,0.0000,2518.0469,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.9922,99.9531
5.711,5220,36.75,210.94,211.6406,0.85400,0.85620,0.0000,0.0000,2549.7656,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.1094,99.8750
5.771,5197,36.75,210.30,211.1484,0.85986,0.86963,0.0000,0.0000,2543.2031,0.000,0.000,0.000,0.000,0.000,0.000,9.000,98.0938,98.1172
5.832,5350,36.75,208.52,213.1406,0.85229,0.85327,0.0000,0.0000,2548.9063,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9688,99.9063
5.892,5333,36.75,211.03,212.7891,0.85010,0.84766,0.0000,0.0000,2576.7188,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9844,100.0000
5.951,5458,36.75,213.19,213.1406,0.84888,0.85107,0.0000,0.0000,2612.5781,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.8672,99.4531
6.011,5520,36.75,214.08,213.3984,0.85156,0.84277,0.0000,0.0000,2631.8750,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.9766,100.0000
6.072,5563,36.75,214.69,213.6563,0.84814,0.83472,0.0000,0.0000,2643.2031,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.9922,100.0000
6.132,5634,36.75,214.95,216.0703,0.84229,0.83862,0.0000,0.0000,2652.5781,0.000,-3.000,0.000,0.000,0.000,0.000,6.000,99.9844,99.9688
6.192,5703,36.75,215.39,216.9844,0.84131,0.83569,0.0000,0.0000,2663.9063,0.000,-3.000,0.000,0.000,0.000,0.000,9.000,99.9922,99.9531
6.252,5783,36.75,215.91,217.6406,0.83301,0.83618,0.0000,0.0000,2671.5625,0.000,-3.000,0.000,0.000,0.000,0.000,9.000,99.9922,99.9688
6.312,5849,36.75,216.82,218.2969,0.82690,0.82642,0.0000,0.0000,2683.0469,0.000,-3.000,0.000,0.000,0.000,0.000,9.000,99.9922,99.9688
6.372,5899,36.75,217.48,218.0391,0.82739,0.82031,0.0000,0.0000,2690.4688,0.000,-2.250,0.000,0.000,0.000,0.000,9.000,99.9844,99.9844
6.432,5968,36.75,217.95,218.9297,0.82446,0.82324,0.0000,0.0000,2692.4219,0.000,-2.250,0.000,0.000,0.000,0.000,9.000,99.9688,99.5781
6.492,6035,36.75,217.85,219.3984,0.82007,0.82080,0.0000,0.0000,2690.3125,0.000,-2.250,0.000,0.000,0.000,0.000,9.000,99.9922,100.0000
6.551,6079,36.75,217.90,219.8672,0.81934,0.81201,0.0000,0.0000,2688.2031,0.000,-2.250,0.000,0.000,0.000,0.000,9.000,99.9922,99.9688
6.612,6165,36.75,217.31,220.6172,0.81836,0.81714,0.0000,0.0000,2682.7344,0.000,-2.250,0.000,0.000,0.000,0.000,9.000,99.9844,99.9375
6.672,6205,36.75,216.91,220.6641,0.81909,0.82373,0.0000,0.0000,2677.7344,0.000,-1.500,0.000,0.000,0.000,0.000,9.000,99.9922,99.9844
6.732,6263,36.75,216.82,221.4375,0.81543,0.81836,0.0000,0.0000,2676.4063,0.000,-1.500,0.000,0.000,0.000,0.000,7.500,99.9922,99.9922
6.791,6361,36.75,215.93,222.1875,0.81299,0.81201,0.0000,0.0000,2669.1406,0.000,-1.500,0.000,0.000,0.000,0.000,8.200,99.9922,100.0000
6.850,6404,36.75,215.39,222.3047,0.81055,0.80859,0.0000,0.0000,2665.3906,0.000,-1.500,0.000,0.000,0.000,0.000,9.000,99.9922,99.9844
6.910,6453,36.75,214.57,221.8359,0.80908,0.81177,0.0000,0.0000,2662.2656,0.000,-1.500,0.000,0.000,0.000,0.000,8.200,99.9922,99.9531
6.970,6544,36.75,213.80,221.3906,0.81079,0.80835,0.0000,0.0000,2658.9844,0.000,-1.500,0.000,0.000,0.000,0.000,9.000,99.9922,99.9922
7.030,6572,36.75,213.47,221.1328,0.81055,0.81494,0.0000,0.0000,2657.7344,0.000,-1.500,0.000,0.000,0.000,0.000,8.200,99.9922,99.9688
7.090,6640,36.75,212.98,220.8750,0.81592,0.81396,0.0000,0.0000,2656.4063,0.000,-1.500,0.000,0.000,0.000,0.000,9.000,99.9922,99.9531
7.150,6686,36.75,212.41,220.7813,0.81470,0.81836,0.0000,0.0000,2652.3438,0.000,-1.500,0.000,0.000,0.000,0.000,9.000,99.9922,100.0000
7.210,6740,36.75,211.88,220.6641,0.81299,0.82397,0.0000,0.0000,2649.0625,0.000,-1.500,0.000,0.000,0.000,0.000,8.200,99.9922,99.9688
7.271,6800,36.75,211.50,220.4766,0.82031,0.82031,0.0000,0.0000,2646.3281,0.000,-0.750,0.000,0.000,0.000,0.000,8.200,99.9922,99.9688
7.331,6858,36.75,211.03,220.3125,0.81860,0.81738,0.0000,0.0000,2641.7188,0.000,-0.750,-3.000,0.000,0.000,0.000,8.200,99.9922,99.9531
7.392,6901,36.75,210.54,220.2656,0.82031,0.82153,0.0000,0.0000,2637.9688,0.000,-0.750,-3.000,0.000,0.000,0.000,9.000,99.9922,99.9688
7.456,6988,36.75,209.88,219.9609,0.82007,0.82080,0.0000,0.0000,2633.5938,0.000,-0.750,-3.000,0.000,0.000,0.000,9.000,99.9922,99.9922
7.522,7017,36.75,209.58,219.9609,0.81982,0.82080,0.0000,0.0000,2630.5469,0.000,-0.750,-2.250,0.000,0.000,0.000,9.000,99.9922,99.9688
7.582,7092,36.75,208.97,219.5156,0.82178,0.82275,0.0000,0.0000,2628.5938,0.000,-0.750,-2.250,0.000,0.000,0.000,8.200,99.9922,99.9688
7.642,7148,36.75,207.96,219.4688,0.82178,0.82202,0.0000,0.0000,2619.7656,0.000,-0.750,-2.250,0.000,0.000,0.000,8.200,99.9922,99.9688
7.702,7194,36.75,207.09,219.2578,0.82544,0.82568,0.0000,0.0000,2611.5625,0.000,-0.750,-2.250,0.000,0.000,0.000,9.000,99.9922,99.9844
7.762,7262,37.50,205.83,219.0234,0.82275,0.82568,0.0000,0.0000,2599.7656,0.000,-0.750,-2.250,0.000,0.000,0.000,9.700,99.9922,99.9922
7.821,7302,37.50,205.41,218.8594,0.82275,0.82397,0.0000,0.0000,2595.0000,0.000,-0.750,-2.250,0.000,0.000,0.000,8.800,99.9922,99.9688
7.882,7307,37.50,205.64,218.8594,0.82593,0.82227,0.0000,0.0000,2600.5469,0.000,-0.750,-2.250,0.000,0.000,0.000,8.800,99.9922,99.9766
7.941,7347,37.50,206.20,218.5547,0.82153,0.82227,0.0000,0.0000,2610.5469,0.000,-0.750,-2.250,0.000,0.000,0.000,6.700,99.9922,99.9688
8.001,7415,37.50,205.97,218.1797,0.81885,0.82397,0.0000,0.0000,2610.1563,0.000,-0.750,-2.250,0.000,0.000,0.000,8.400,99.9922,99.9688
8.062,7310,37.50,206.37,218.4609,0.81982,0.82446,0.0000,0.0000,2612.4219,0.000,-0.750,-2.250,0.000,0.000,0.000,9.700,99.9922,99.9688
8.126,6441,37.50,214.80,221.3438,0.88379,0.84399,0.0000,0.0000,2679.1406,0.000,-0.750,-2.250,0.000,0.000,0.000,8.200,99.9922,99.9688
8.187,5561,37.50,216.96,222.6797,2.47778,3.03174,0.0000,0.0000,2755.5469,0.000,-2.250,-0.750,0.000,0.000,0.000,5.900,98.8828,99.9766
8.247,5541,38.25,222.89,222.0000,0.93799,0.93237,0.0000,0.0000,2776.9531,0.000,-2.250,-0.750,0.000,0.000,0.000,2.800,99.6094,99.4531
8.306,5525,38.25,224.44,216.4688,0.84375,0.83569,0.0000,0.0000,2789.8438,0.000,-2.250,-0.750,0.000,0.000,0.000,1.200,85.7500,88.1563
8.367,5575,38.25,227.39,216.7031,0.86694,0.86694,0.0000,0.0000,2822.1875,0.000,-2.250,-0.750,0.000,0.000,0.000,0.600,92.8750,92.1484
8.427,5611,38.25,229.64,216.7969,0.86963,0.86157,0.0000,0.0000,2853.8281,0.000,-2.250,-0.750,0.000,0.000,0.000,0.200,97.0547,97.3516
8.487,5638,38.25,231.40,217.3594,0.86011,0.85742,0.0000,0.0000,2870.3906,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,95.6563,96.0313
8.547,5665,39.00,232.10,217.5938,0.84692,0.84814,0.0000,0.0000,2880.5469,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,95.1328,95.3047
8.607,5693,39.00,232.92,218.0156,0.83813,0.83521,0.0000,0.0000,2889.0625,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,94.8672,94.9297
8.667,5698,39.00,232.92,218.1094,0.83691,0.83887,0.0000,0.0000,2890.6250,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,94.8516,94.7500
8.727,5768,39.00,232.66,217.8281,0.83984,0.83374,0.0000,0.0000,2886.7188,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,94.8516,94.9141
8.787,5785,39.00,232.03,218.0391,0.83130,0.83325,0.0000,0.0000,2877.9688,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,94.8516,94.8594
8.847,5802,39.75,230.55,218.2500,0.83301,0.82690,0.0000,0.0000,2860.5469,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,96.6016,95.5000
8.907,5846,39.75,229.31,219.8906,0.83374,0.82251,0.0000,0.0000,2840.4688,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,98.5781,97.6250
8.967,5829,39.75,227.65,218.7188,0.82764,0.82324,0.0000,0.0000,2822.2656,0.000,-2.250,-0.750,0.000,0.000,0.000,0.000,98.5781,98.6875
9.027,5905,39.75,226.52,220.9453,0.83130,0.82813,0.0000,0.0000,2805.3906,-3.000,-2.250,-0.750,0.000,0.000,0.000,0.000,98.5781,98.5703
9.087,5894,39.75,225.21,221.0859,0.82690,0.82153,0.0000,0.0000,2789.9219,-3.000,-2.250,-0.750,0.000,0.000,0.000,0.200,99.5313,99.4375
9.147,5936,40.50,224.34,220.9688,0.83032,0.82642,0.0000,0.0000,2781.2500,-3.000,-2.250,-0.750,0.000,0.000,0.000,0.300,99.9141,99.8906
9.207,5957,40.50,224.16,220.7578,0.82764,0.82617,0.0000,0.0000,2780.7031,-3.000,-2.250,-0.750,0.000,0.000,0.000,0.300,99.9531,99.9688
9.268,5982,40.50,224.53,220.1953,0.81958,0.82520,0.0000,0.0000,2786.2500,-3.000,-2.250,-0.750,0.000,0.000,0.000,0.100,99.7656,99.6484
9.327,6018,40.50,224.63,219.4922,0.81958,0.82275,0.0000,0.0000,2790.7813,-3.000,-2.250,-0.750,0.000,0.000,0.000,0.700,99.7656,99.7109
9.387,6077,40.50,224.55,219.2109,0.82764,0.81958,0.0000,0.0000,2790.7813,-3.000,-2.250,-0.750,0.000,0.000,0.000,6.000,99.7656,99.7578
9.447,6095,41.25,223.31,218.9297,0.82520,0.82642,0.0000,0.0000,2779.5313,-3.000,-1.500,-0.750,0.000,0.000,0.000,6.000,99.8750,99.8594
9.507,6088,41.25,221.60,219.0469,0.82397,0.82813,0.0000,0.0000,2762.4219,-3.000,-1.500,-0.750,0.000,0.000,0.000,7.500,99.8750,99.9219
9.567,6146,41.25,219.42,218.9531,0.82739,0.83105,0.0000,0.0000,2739.6875,-2.250,-1.500,-0.750,0.000,0.000,0.000,7.500,99.8750,99.8594
9.627,6173,42.00,217.48,218.9063,0.82813,0.82446,0.0000,0.0000,2722.0313,-2.250,-1.500,0.000,0.000,0.000,0.000,8.200,99.8750,99.8281
9.687,6209,42.00,216.54,218.9531,0.82764,0.82031,0.0000,0.0000,2711.1719,-2.250,-1.500,-1.500,0.000,0.000,0.000,6.700,99.8750,99.8438
9.747,6234,42.00,216.14,218.8828,0.82764,0.82739,0.0000,0.0000,2709.2188,-2.250,-1.500,-1.500,0.000,0.000,0.000,8.200,99.9922,99.9375
